id;sku;dealer_price;available_stock
48996;D-228866;17.29;24
48998;D-228876;2.59;0
49000;D-228878;17.29;0
49002;D-228880;5.80;35
49004;D-228903;12.87;8
49006;D-228907;1.73;0
49008;D-228908;2.89;17
49013;D-196732;3.55;50
49015;D-196733;3.55;50
49019;D-201859;2.04;0
49021;D-228990;;0
49024;D-201400;0.17;50
49029;D61-TE11PAS;0.22;50
49031;D-194980;3.69;49
49033;D-195462;1.55;50
49035;D-196734;1.89;50
49037;D-219505;1.89;50
49039;D-221147;5.98;0
49043;D-221148;5.98;50
49047;D-221194;2.98;0
49060;D-221182;3.90;21
49061;D-221183;3.90;6
49062;D-221186;9.63;50
49066;D-221209;3.98;0
49067;D-221213;3.96;50
49071;D-221216;2.98;50
49075;D-221217;6.45;0
49079;D-227232;4.60;50
49085;PD4437-23;3.06;4
49092;D-208476;1.73;9
49097;D-213932;2.38;50
49099;D-218204;2.04;50
49102;D-226718;1.42;50
49103;D-226741;1.42;50
49115;D-226996;19.70;50
49116;D-227037;;0
49127;D-229224;;0
49130;D-229227;;0
49136;D-229230;;0
49144;D-222696;5.50;0
49160;D-221174;1.48;50
49163;D-221176;1.48;50
49166;D-226908;2.94;41
49176;D-223850;4.50;0
49180;D-203977;2.30;50
49193;D-205203;7.43;50
49201;D-229130;;0
49211;D-229135;;0
49225;D-194906;3.60;50
49227;D-196536;6.75;50
49230;D-215801;1.95;50
49231;D-227046;1.11;50
49733;D-229372;81.52;2
49740;D-229370;81.52;2
49744;D-229368;90.62;6
49750;D-229369;90.62;5
49757;D-228868;5.80;50
49759;D-228870;2.59;50
49761;D-228871;5.80;0
49763;D-228873;2.59;1
49765;D-228874;5.80;0
49767;D-228875;17.29;50
49797;D-229429;10.88;50
49799;D-229431;10.88;10
49801;D-229432;5.81;29
49803;D-244653;;0
49805;D-229436;10.88;6
49807;D-229424;10.88;44
49809;D-229425;5.81;41
49813;D-244980;12.83;17
49815;D-229433;;0
49817;D-229423;;0
49823;D-229434;10.88;11
49825;D-229437;5.07;0
49827;D-229350;2.15;0
49829;D-229351;2.15;0
49831;D-229352;2.15;9
49833;D-229353;2.15;0
49835;D-229354;2.15;0
49837;D-229355;2.15;5
49844;D-228850;;0
49849;D-228851;;0
49854;D-228852;;0
49859;D-228853;;0
50227;D-216439;;0
50230;D-216473;;0
50241;D-218652;;0
50246;D-218653;;0
50291;D-220269;;0
50316;D-222978;;0
50320;D-227992;;0
50324;D-228385;;0
50334;D-228393;;0
50340;D-228426;19.08;2
50390;D-203483;15.56;2
50392;D-203484;15.56;1
50394;D-203815;12.85;0
50396;D-203816;12.85;3
50398;D-203835;;0
50400;D-203836;;0
50402;D-203837;;0
50404;D-203914;16.91;1
50406;D-209165;;0
50453;D-216624;;0
50458;D-216629;13.89;3
50461;D-216630;13.89;3
50464;D-216695;;0
50467;D-216697;;0
50470;D-216725;;0
50474;D-216726;;0
50478;D-216727;;0
50481;D-216728;;0
50484;D-216733;13.89;1
50487;D-216734;13.89;0
50490;D-216743;13.89;2
50494;D-216744;13.89;1
50498;D-216745;13.89;2
50502;D-216746;13.89;2
50506;D-216749;;0
50509;D-216750;;0
50516;D-216781;13.89;2
50519;D-216782;;0
50554;D-222484;;0
50557;D-222485;;0
50558;D-222487;18.16;1
50561;D-222488;18.16;1
50588;D-222519;19.69;2
50591;D-222520;19.69;1
50594;D-222521;18.36;3
50597;D-222522;18.36;1
50600;D-222525;19.52;2
50603;D-222526;19.52;1
50618;D-222549;18.97;2
50621;D-222550;18.97;1
50626;D-222561;18.47;1
50629;D-222562;18.47;0
50632;D-222563;;0
50635;D-222564;;0
50644;D-222567;21.48;0
50647;D-222568;21.48;5
50655;D-222574;;0
50676;D-222583;12.03;2
50679;D-222584;;0
50702;D-222601;22.47;0
50705;D-222602;22.47;5
50803;D-226808;19.93;3
50806;D-226809;19.93;2
50809;D-226824;16.07;1
50812;D-226825;16.07;2
50942;D-228696;;0
50946;D-228697;;0
51057;D-229873;;0
51075;D-218872;;0
51078;D-218873;;0
51081;D-218874;17.48;0
51084;D-218875;17.48;1
51086;D-218876;17.48;2
51092;D-218879;17.48;2
51094;D-218880;17.48;1
51096;D-218972;;0
51098;D-218973;;0
51100;D-218974;;0
51105;D-218976;;0
51110;D-218979;15.73;2
51129;D-219024;;0
51135;D-219034;;0
51138;D-219056;16.60;1
51141;D-219057;;0
51147;D-219059;16.60;3
51149;D-219060;16.60;1
51151;D-219061;16.60;1
51153;D-219062;;0
51155;D-219063;;0
51159;D-219075;23.25;3
51162;D-219076;;0
51165;D-219077;23.25;1
51186;D-227400;;0
51190;D-227401;5.77;0
51194;D-227485;;0
51198;D-227525;;0
51202;D-227526;;0
51206;D-227528;;0
51210;D-227597;;0
51214;D-227599;;0
51218;D-227722;;0
51222;D-229151;12.87;0
51227;D-229502;;0
51238;D-220542;8.80;0
51244;D-220543;;0
51248;D-220545;9.26;5
51254;D-220546;9.26;9
51258;D-220548;7.02;0
51262;D-220549;7.02;0
51266;D-220562;7.68;0
51272;D-220566;;0
51279;D-220587;8.16;9
51285;D-220588;8.16;0
51291;D-220591;8.16;0
51297;D-220597;9.10;10
51320;D-220637;8.61;0
51332;D-220649;7.44;0
51338;D-220657;;0
51344;D-220662;9.09;0
51349;D-220663;9.09;0
51354;D-220676;7.98;0
51360;D-220677;7.98;0
51366;D-220689;7.52;1
51372;D-220698;12.61;0
51377;D-220712;5.95;0
51383;D-220713;6.75;1
51389;D-220715;7.81;0
51411;D-220753;9.58;6
51417;D-220755;8.61;0
51423;D-220756;8.61;0
51429;D-220764;;0
51435;D-220776;9.12;1
51455;D-220600;9.10;0
51460;D-220646;;0
51466;D-220647;;0
51472;D-220697;12.61;0
51477;D-220749;9.58;11
51481;D-220750;9.58;0
51485;D-220752;9.58;4
51495;D-223310;;0
51523;D-223345;;0
51527;D-220563;7.68;0
51533;D-220590;8.16;1
51539;D-220648;7.44;0
51551;D-220277;;0
51567;D-227993;;0
51572;D-228382;17.23;0
51576;D-228397;;0
51581;D-228421;;0
51594;D-216759;;0
51597;D-216760;;0
51614;D-216791;13.89;1
51618;D-216792;13.89;1
51622;D-216817;13.89;2
51625;D-216818;13.89;1
51673;D-222464;;0
51676;D-222465;;0
51697;D-222490;13.89;0
51706;D-222497;22.16;4
51708;D-222498;22.16;1
51714;D-222515;18.85;3
51717;D-222516;18.85;1
51734;D-222533;;0
51737;D-222534;;0
51740;D-222535;21.48;1
51742;D-222536;21.48;1
51744;D-222539;;0
51796;D-226806;17.28;2
51799;D-226807;17.28;1
51802;D-226820;12.33;1
51805;D-226821;12.33;1
51835;D-218982;;0
51837;D-218983;26.22;5
51839;D-218984;26.22;1
51854;D-218990;26.22;1
51856;D-218991;;0
51859;D-218992;21.85;1
51867;D-218995;;0
51869;D-218996;21.85;3
51874;D-219033;;0
51885;D-220820;16.56;1
51946;D-220614;10.54;14
51958;D-220654;;0
51973;D-220613;9.10;21
51979;D-220709;7.87;9
51985;D-220710;7.87;9
52048;D-220603;10.72;0
52054;D-215329;;0
52059;D-215330;;0
52084;D-218659;;0
52088;D-218660;13.60;1
52095;D-222938;;0
52098;D-222939;;0
52101;D-222940;;0
52104;D-222941;;0
52112;D-212061;9.70;9
52118;D-212062;9.70;23
52135;D-212065;9.70;0
52142;D-212067;9.70;0
52151;D-212068;4.15;0
52153;D-212069;5.07;0
52156;D-212070;11.65;0
52167;D-215766;4.15;0
52171;D-215769;3.85;8
52172;D-215772;11.65;1
52177;D-215773;11.65;0
52182;D-215776;11.65;2
52187;D-215777;11.65;3
52192;D-215779;5.80;10
52198;D-215781;5.80;12
52204;D-215782;5.80;5
52210;D-215787;5.80;2
52223;D-216650;;0
52227;D-216651;;0
52257;D-216701;;0
52261;D-216702;;0
52279;D-218340;13.60;5
52286;D-218341;13.60;0
52293;D-218342;13.60;1
52300;D-218343;13.60;1
52307;D-218344;13.60;0
52314;D-218346;13.60;0
52321;D-218347;13.60;1
52348;D-222482;17.69;0
52351;D-222483;17.69;2
52385;D-225691;15.83;1
52388;D-225692;15.83;2
52391;D-225703;;0
52394;D-225704;20.58;1
52412;D-226810;;0
52415;D-226811;;0
52426;D-226814;18.99;1
52440;D-226818;;0
52443;D-226819;;0
52452;D-227789;13.60;1
52457;D-227790;13.60;2
52462;D-227791;13.60;1
52467;D-227792;13.60;2
52472;D-227793;13.60;0
52477;D-227794;13.60;1
52483;D-227796;13.60;0
52484;D-227797;13.60;2
52485;D-227798;13.60;1
52519;D-227806;9.70;2
52533;D-227808;9.70;4
52540;D-227809;8.76;1
52546;D-227810;8.76;1
52547;D-227811;;0
52549;D-227813;;0
52560;D-227816;;0
52575;D-227819;11.65;1
52580;D-227820;11.65;1
52585;D-227821;11.65;0
52590;D-227822;11.65;0
52595;D-227823;11.65;1
52600;D-227824;11.65;0
52605;D-227825;11.65;0
52610;D-227826;11.65;0
52615;D-227827;17.50;1
52621;D-227828;17.50;0
52627;D-227829;17.50;4
52633;D-227830;17.50;3
52639;D-227831;17.50;1
52645;D-227832;17.50;2
52651;D-227833;9.70;1
52657;D-227834;9.70;0
52663;D-227835;9.70;1
52687;D-227839;;0
52694;D-227840;8.21;3
52701;D-227841;8.21;2
52708;D-227845;10.52;1
52714;D-227846;10.52;1
52720;D-227847;10.52;1
52726;D-227848;10.52;2
52732;D-227849;;0
52738;D-227850;9.70;6
52743;D-227851;9.70;2
52748;D-227852;;0
52751;D-227853;9.70;3
52754;D-227854;9.70;0
52757;D-227855;9.70;3
52760;D-227856;9.70;3
52761;D-227857;9.70;2
52762;D-227901;9.70;2
52768;D-227902;;0
52774;D-227903;9.70;1
52780;D-227904;;0
52786;D-227905;;0
52792;D-227906;9.70;1
52797;D-227907;9.70;1
52802;D-227908;;0
52807;D-227909;9.70;1
52812;D-227978;7.75;2
52816;D-227979;7.75;4
52834;D-218857;21.59;4
52836;D-218858;21.59;1
52838;D-218859;;0
52840;D-218860;;0
52843;D-218861;;0
52846;D-218862;;0
52862;D-221395;14.85;2
52870;D-221397;;0
52874;D-221398;;0
52890;D-221402;;0
52903;D-226955;;0
52906;D-220734;6.69;0
52912;D-220735;6.69;0
52932;D-223385;;0
52940;D-220767;;0
52975;D-227994;;0
52987;D-228390;;0
52992;D-228391;;0
52997;D-228392;;0
53030;D-229960;;0
53058;D-229971;;0
53310;D-228700;17.07;1
53315;D-228701;17.07;0
53480;D-229655;;0
53509;D-229673;;0
53514;D-229674;;0
53588;D-226951;;0
53590;D-226956;;0
53592;D-226957;;0
53594;D-226958;;0
53596;D-226959;19.27;2
53601;D-226961;;0
53607;D-226963;16.38;2
53610;D-226964;;0
53612;D-226965;;0
53614;D-226966;17.34;2
53616;D-226967;17.34;1
53618;D-226968;29.87;1
53620;D-226969;29.87;2
53632;D-229526;;0
53701;D-216467;;0
53715;D-216516;10.88;2
53722;D-219385;;0
53734;D-220281;;0
53738;D-220282;;0
53749;D-220286;15.46;2
53793;D-228422;;0
53798;D-228429;;0
53804;D-228430;;0
53809;D-202724;7.14;2
53811;D-202730;;0
53815;D-216363;7.14;9
53818;D-216374;7.14;1
53821;D-216388;7.14;0
53824;D-216412;7.14;5
53827;D-216413;7.14;0
53830;D-216415;;0
53833;D-216438;;0
53836;D-222258;7.14;3
53839;D-222296;7.14;36
53842;D-222307;7.14;3
53844;D-222316;;0
53846;D-222320;7.14;4
53848;D-222335;;0
53850;D-222678;;0
53852;D-225565;7.14;2
53856;D-225577;7.14;2
53858;D-227385;;0
53860;D-227389;7.14;0
54047;D-229148;;0
54074;D-229549;;0
54133;D-229523;;0
54141;D-221519;;0
54157;D-229512;;0
54178;D-229518;;0
54249;D-203546;15.14;6
54251;D-203547;15.14;0
54271;D-213565;;0
54330;D-216731;;0
54368;D-216813;;0
54372;D-216814;;0
54424;D-221949;;0
54451;D-222345;;0
54454;D-222346;;0
54457;D-222349;;0
54489;D-222367;13.89;1
54492;D-222368;13.89;1
54495;D-222369;;0
54497;D-222370;;0
54540;D-225686;;0
54543;D-225697;21.20;1
54546;D-225698;;0
54760;D-218966;;0
54763;D-218967;17.48;2
54769;D-218969;17.48;2
54771;D-218970;;0
54778;D-219066;;0
54799;D-226936;12.57;1
54801;D-226937;;0
54803;D-227410;;0
54807;D-227415;;0
54811;D-227712;;0
54815;D-227714;;0
54851;D-220571;7.76;0
54857;D-220593;8.70;0
54868;D-220594;8.70;3
54888;D-222581;13.89;1
54891;D-222582;;0
54939;D-228630;;0
54944;D-228631;21.59;1
54974;D-229653;33.37;1
54980;D-229654;33.37;1
54997;D-220773;9.92;0
55003;D-220740;11.18;9
55011;D-220741;11.18;4
55041;D-218691;10.50;0
55058;D-220263;;0
55068;D-222090;;0
55079;D-225532;;0
55082;D-225533;;0
55104;D-228407;;0
55108;D-228408;;0
55113;D-228409;12.86;0
55123;D-228417;14.79;3
55133;D-228419;13.04;1
55138;D-229696;;0
55144;D-227873;13.60;2
55149;D-227874;13.60;2
55154;D-227875;13.60;1
55159;D-227876;13.60;2
55164;D-227877;13.60;3
55169;D-227878;13.60;2
55174;D-227879;13.60;2
55179;D-227890;13.60;2
55184;D-228314;13.60;2
55189;D-228321;13.60;1
55194;D-228678;7.14;2
55212;D-218897;44.06;1
55214;D-218898;44.06;2
55216;D-218899;44.06;1
55218;D-218921;44.06;4
55221;D-218922;44.06;2
55224;D-218923;44.06;3
55227;D-218924;43.71;1
55229;D-218925;43.71;2
55231;D-218926;;0
55233;D-218927;43.71;1
55235;D-218928;43.71;1
55265;D-221393;;0
55272;D-229695;;0
55284;D-229700;;0
55287;D-229701;20.96;2
55305;D-229152;;0
55310;D-229510;;0
55332;D-220581;8.34;0
55338;D-220660;;0
55344;D-220669;11.34;3
55350;D-220671;11.34;2
55354;D-220672;11.34;6
55358;D-220582;8.34;0
55364;D-220659;;0
55370;D-220668;11.34;2
55376;D-220786;11.17;9
55385;D-218957;14.85;2
55405;D-218946;14.85;1
55406;D-218947;14.85;1
55410;D-218949;14.85;2
55416;D-218951;14.85;1
55418;D-218952;14.85;1
55420;D-218953;14.85;1
55422;D-218954;;0
55424;D-218955;14.85;1
55426;D-218956;14.85;2
55428;D-218958;14.85;2
55436;D-218961;14.85;2
55438;D-218962;14.85;1
55452;D-219030;17.83;1
55456;D-219038;22.20;1
55459;D-219039;22.20;1
55462;D-219040;22.20;1
55471;D-219043;;0
55474;D-219044;56.83;1
55477;D-219045;;0
55480;D-219046;56.83;1
55489;D-219050;;0
55491;D-219051;;0
55495;D-219053;15.21;2
55497;D-219054;;0
55509;D-221404;15.21;1
55517;D-221407;;0
55520;D-221408;14.65;1
55523;D-221409;14.65;1
55541;D-229690;;0
55559;D-220738;9.90;0
55566;D-220737;9.90;4
55579;D-220757;8.78;0
55585;D-220758;8.78;2
55591;D-220782;11.81;0
55601;D-218675;12.08;2
55604;D-218676;12.08;1
55620;D-216664;12.03;1
55623;D-216665;12.03;2
55632;D-226822;13.63;3
55635;D-226823;13.63;1
55690;D-229588;;0
55792;D-229718;;0
55797;D-229719;;0
55820;D-210585;;0
55825;D-220279;;0
55952;D-220759;8.78;2
55958;D-220765;;0
55964;D-220768;;0
55999;D-220841;;0
56009;D-220604;;0
56040;D-220762;;0
56056;D-220845;5.66;1
56078;D-212882;15.38;38
56088;D-213768;14.73;13
56098;D-213776;20.25;4
56101;D-213778;22.09;11
56131;D-227891;9.70;0
56136;D-227892;9.70;4
56141;D-227893;9.70;1
56146;D-227894;9.70;2
56151;D-227895;9.70;2
56156;D-227896;9.70;8
56161;D-227897;9.70;2
56166;D-227898;9.70;0
56171;D-227899;9.70;1
56176;D-227900;9.70;2
56181;D-228306;9.70;1
56186;D-228307;9.70;2
56187;D-228308;9.70;2
56188;D-228309;9.70;2
56189;D-228310;9.70;0
56194;D-228311;9.70;0
56199;D-228312;9.70;2
56204;D-228313;9.70;1
56209;D-228315;9.70;1
56215;D-228322;11.65;2
56218;D-228323;11.65;4
56221;D-228324;11.65;1
56224;D-228325;9.70;4
56227;D-228326;9.70;3
56230;D-228327;9.70;4
56249;D-223318;;0
56252;D-223330;;0
58064;D-212066;9.70;6
58071;D-215767;4.15;11
58077;D-227939;;0
58081;D-227940;;0
58085;D-227942;;0
58109;D-221936;25.31;1
58135;D-222037;;0
58140;D-222038;25.31;1
58244;D-229724;;0
58254;D-220680;;0
58263;D-220683;;0
58280;D-220695;9.58;0
58289;D-220602;10.72;0
58295;D-220691;9.58;26
58301;D-220679;;0
58307;D-220682;;0
58313;D-220694;9.58;1
58328;D-209155;23.92;4
58640;D-215435;;0
58673;D-216479;12.86;2
58676;D-216480;12.86;2
58687;D-216487;8.58;1
58743;D-218847;;0
58746;D-219386;13.48;2
58762;D-220293;;0
58795;D-222087;;0
58798;D-222957;;0
58801;D-222958;;0
58805;D-222970;;0
58808;D-222976;;0
58812;D-225844;19.08;1
58815;D-225847;;0
58835;D-228425;;0
58841;D-228427;;0
58846;D-228432;;0
58860;D-203471;14.08;4
58862;D-203472;14.08;1
58903;D-216691;;0
58906;D-216692;;0
58931;D-216773;;0
58934;D-216774;;0
58961;D-216811;13.89;2
58965;D-216812;13.89;1
59093;D-222444;20.36;0
59096;D-222445;20.36;0
59103;D-222448;;0
59128;D-222642;;0
59205;D-225673;13.89;0
59217;D-225694;19.13;1
59259;D-226826;16.14;1
59262;D-226827;16.14;2
59265;D-226828;;0
59268;D-226829;;0
59322;D-227911;9.70;2
59327;D-227912;9.70;2
59332;D-227913;9.70;2
59337;D-227915;9.70;2
59342;D-227916;9.70;1
59347;D-227917;9.70;1
59352;D-227918;9.70;1
59357;D-228318;9.70;1
59362;D-228319;9.70;1
59372;D-228626;20.19;3
59382;D-228666;7.14;1
59385;D-228669;7.14;3
59388;D-228672;7.14;1
59401;D-228688;;0
59406;D-228689;;0
59411;D-228690;;0
59557;D-229671;22.80;0
59562;D-229672;22.80;2
59626;D-218846;;0
59628;D-218848;16.60;1
59631;D-218849;16.60;1
59637;D-218851;;0
59640;D-218852;;0
59646;D-218867;;0
59649;D-218868;17.48;1
59654;D-218870;17.48;1
59656;D-218871;17.48;1
59664;D-218886;22.72;2
59667;D-218887;22.72;2
59669;D-218888;22.72;2
59671;D-218889;22.72;2
59700;D-221415;;0
59711;D-221418;;0
59718;D-221420;;0
59721;D-221421;;0
59724;D-226930;11.93;1
59726;D-226931;11.93;1
59728;D-226932;13.76;1
59731;D-226933;13.76;2
59734;D-226934;12.84;1
59736;D-226935;12.84;2
59738;D-227687;;0
59745;D-229693;;0
59751;D-229149;;0
59756;D-229150;9.68;1
59775;D-229536;;0
59846;D-229530;;0
59860;D-229531;;0
59898;D-220675;8.26;0
59908;D-220719;8.78;0
59914;D-220720;8.78;6
59927;D-223584;;0
59935;D-223588;;0
59980;D-223585;;0
59993;D-220624;8.61;0
59999;D-220625;8.61;0
60014;D-220674;8.26;0
60015;D-220700;9.74;0
60016;D-220701;9.74;3
60062;D-229981;;0
60109;D-227859;7.75;2
60116;D-227860;7.75;1
60123;D-227861;7.75;2
60130;D-227862;7.75;2
60162;D-227868;9.70;0
60163;D-227869;9.70;2
60168;D-227870;9.70;4
60173;D-227871;9.70;3
60178;D-227872;9.70;2
60179;D-227919;9.70;2
60185;D-227920;9.70;1
60191;D-227921;9.70;2
60197;D-227922;9.70;2
60203;D-227923;9.70;2
60208;D-227924;9.70;2
60213;D-227925;9.70;2
60218;D-227936;9.70;2
60223;D-227980;7.75;2
60230;D-227981;7.75;2
60237;D-227982;7.75;2
60244;D-227983;7.75;1
60251;D-228316;9.70;1
60256;D-228317;9.70;1
60364;D-218930;19.23;4
60367;D-218931;;0
60373;D-218933;19.23;2
60375;D-219300;19.23;2
60377;D-219301;19.23;1
60379;D-227573;;0
60383;D-227574;;0
60387;D-224009;8.45;3
60442;D-223558;;0
60450;D-223569;;0
60454;D-223573;;0
60482;1000Q BLACK;3.63;0
60484;1011 RED;4.03;7
60486;1022 BLACK;6.35;26
60488;1022 RED;6.35;0
60490;1022 WHITE;6.35;5
60491;1024Q BLACK;6.06;4
60494;1278 BLACK;;0
60496;9003 BLACK;4.38;5
60497;9005 BLACK;3.85;0
60498;9011 BLACK;2.45;32
60499;9014 WHITE;3.15;3
60501;9015 BLACK;3.15;8
60502;9061 BLACK;5.95;7
60503;9122 BLACK;6.13;7
60504;9213 NUDE/BLACK;;0
60505;9215 BLACK;;0
60506;9316 BLACK;5.95;8
60507;9750 BLACK;9.10;11
60508;9750 RED;;0
60510;9762 BLACK;5.60;6
60511;9942 BLACK;7.35;5
60517;D-210539;6.12;0
60519;D-210545;;0
60521;D-210547;;0
60525;D-210549;;0
60527;D-210551;3.50;0
60529;D-210560;3.50;0
60531;D-210562;3.50;4
60533;D-210563;2.63;34
60535;D-211410;;0
60537;D-211411;9.10;0
60539;D-215312;;0
60544;D-219001;;0
60546;D-219002;6.76;2
60548;D-219644;;0
60550;D-221775;;0
60553;D-222032;;0
60555;D-223287;4.38;15
60557;D-226857;;0
60559;D-226858;2.90;3
60561;D-226859;;0
60563;D-226860;2.75;5
60565;D-227340;3.63;4
60567;D-227341;2.75;4
60570;D-227989;;0
60572;D-227990;;0
60576;D-228303;6.35;2
60584;D-228370;;0
60595;D-228372;;0
60599;D-228373;10.50;6
60604;D-228375;10.50;0
60613;D-228377;;0
60725;D-229742;;0
60784;D-228428;;0
60863;D-230152;15.25;19
60867;D-230153;;0
60871;D-230154;;0
60876;D-230000;12.94;0
60881;D-230001;;0
60886;D-230002;12.94;50
60891;D-229932;10.36;28
60896;D-229933;10.36;5
60905;D-229992;10.34;13
60909;D-229993;10.34;46
60913;D-229929;20.11;4
60919;D-229930;;0
60931;D-229781;11.96;12
60936;D-229782;11.96;0
60946;D-229784;12.19;14
60951;D-229785;12.19;35
60956;D-229786;;0
60966;D-229788;17.71;28
60971;D-229789;;0
60981;D-229921;12.08;9
60986;D-229922;12.08;46
60991;D-229923;12.08;43
61017;D-229779;;0
61023;D-229780;27.20;7
61029;D-229593;15.07;0
61041;D-229249;2.16;50
61048;D-229250;5.60;37
61056;D-229251;6.95;49
61064;D-229252;4.85;18
61073;D-229253;5.50;50
61083;D-229254;2.90;1
61088;D-229255;1.98;20
61093;D-229256;2.40;50
61099;D-229257;2.98;0
61103;D-229258;2.98;50
61107;D-229267;2.85;50
61111;D-229259;2.12;50
61118;D-229260;5.70;0
61126;D-229261;5.50;50
61134;D-229262;4.95;0
61143;D-229263;5.25;50
61153;D-229264;2.98;20
61158;D-229265;1.98;50
61163;D-229266;2.30;0
61169;D-229268;2.98;50
61387;D-229805;;0
61390;D-229806;;0
61393;D-229807;;0
61396;D-229808;;0
61402;D-229810;3.48;24
61406;D-229811;3.48;50
61409;D-229812;3.48;3
61410;D-229813;;0
61411;D-229814;5.54;50
61482;D-230510;;0
61489;D-230511;;0
61532;D-230594;1.65;50
61534;D-230595;1.65;0
61536;D-230596;1.65;50
61538;D-230597;1.65;50
61540;D-230598;0.15;50
61542;D-230599;0.15;50
61544;D-230600;0.15;50
61546;D-230601;0.15;50
61563;D-230629;;0
61568;D-230630;;0
61591;D-230620;;0
61703;D-230703;197.47;2
61765;D-230838;141.46;0
61938;D-230587;37.41;9
61946;D-230588;27.20;11
61964;D-230641;11.57;18
61973;D-230645;;0
61976;D-230646;11.57;0
61982;PD2925-00;12.93;7
61986;PD2926-00;12.93;0
61994;PD2938-00;19.04;5
62003;PD2947-00;8.16;6
62029;D-223293;3.51;35
62032;PD2962-00;14.96;2
62046;D-222967;16.03;0
62052;D-230470;;0
62062;D-218011;;0
62071;D-227158;70.00;4
62102;D-215334;14.36;4
62104;D-201571;9.14;1
62109;D-229605;6.56;12
62116;D-223218;;0
62121;D-227157;67.50;10
62129;D-230785;3.16;50
62134;D-197835;29.99;26
62138;D-222128;4.94;4
62143;D-230791;1.80;50
62146;D-220429;8.62;2
62157;D-221040;;0
62161;D-228482;10.88;46
62165;D-229711;;0
62185;D-222924;11.70;0
62188;D-222927;11.40;1
62191;PD1515-21;;0
62201;PD4227-21;;0
62204;PD5504-21;12.92;0
62218;D-205354;10.71;4
62220;D-205395;5.57;2
62224;D-218523;18.45;0
62234;D-211177;24.40;0
62235;D15001;12.36;6
62240;D-220472;16.03;13
62243;D-223885;;0
62276;D-230251;2.05;38
62304;D-226986;;0
62316;PD5307-11;;0
62325;D-211765;10.93;0
62345;D-219209;4.00;9
62359;D-227468;6.30;0
62369;D-220493;;0
62378;D-208183;4.00;2
62389;PD3908-23;3.74;50
62412;PD3250-23;13.98;4
62417;D-222961;13.30;0
62419;D-223080;14.04;2
62421;PD5410-21;22.10;3
62430;PD5512-21;13.60;0
62436;PD5606-21;;0
62444;D-211042;9.61;24
62461;D-221242;104.29;2
62466;D-230751;;0
62476;D-230689;3.82;0
62488;PD2944-20;8.16;1
62498;D-223931;;0
62521;D-229328;7.34;0
62533;D-230457;;0
62535;D-230458;;0
62559;D-230387;42.73;0
62565;D-230710;23.52;0
62570;D-230712;23.52;7
62585;D-227515;;0
62598;D-210637;10.99;3
62604;D-226885;8.56;25
62614;PD5921-23;6.46;4
62639;D-219817;;0
62646;D-222969;15.29;0
62655;PD5928-23;16.32;50
62675;D15002;12.36;7
62683;D-230150;12.19;0
62691;D-229349;49.60;3
62700;D-209990;2.30;0
62707;D-222811;9.98;0
62711;D-223880;15.25;0
62721;PD2955-00;14.96;8
62738;D-227024;7.14;0
62744;D-222232;4.95;5
62751;D-221729;8.11;8
62755;PD5515-21;13.60;15
62761;D-205352;9.66;0
62772;D-227439;;0
62783;PD5308-12;9.75;15
62801;PD4616-23;26.00;18
62818;D-227487;5.48;4
62822;D-227529;;0
62831;D-229358;;0
62835;D-195950;13.95;38
62845;PD3737-23;4.42;3
62848;D-219161;6.07;50
62856;D-221723;6.51;10
62860;D-222921;12.70;0
62866;PD5508-21;14.96;10
62872;D-196741;76.97;6
62880;D-229367;90.62;3
62884;D-219178;10.68;50
62891;D-229332;10.39;3
62896;D-230472;;0
62952;D-201700;4.13;4
62959;PD4652-23;;0
62971;D-219653;9.45;3
62979;D-228483;10.40;0
62987;D-230071;6.73;18
62995;D23-149040RS;0.86;50
62999;D-196742;76.97;8
63005;D-229758;27.91;10
63014;D-222108;;0
63020;D-218003;;0
63032;D-222810;9.98;7
63044;D-230473;;0
63051;D44-194945LL;10.07;2
63065;D-222183;2.45;50
63069;D-229601;;0
63071;D-211389;;0
63072;PD5309-11;;0
63078;D-211733;11.37;42
63089;D-223817;7.02;0
63109;PD5402-21;15.30;15
63118;D-208607;3.92;4
63120;D-229340;7.85;0
63123;D-220230;;0
63127;PD3948-00;;0
63141;D-227488;;0
63157;D-219384;3.16;8
63167;D-202936;9.61;10
63170;D-213808;33.33;9
63176;D-229552;;0
63191;D-230696;25.40;0
63199;D-229793;;0
63204;D-225285;6.32;2
63207;D-229334;10.47;0
63218;D-227489;;0
63222;D-230669;2.52;8
63224;D-230673;5.00;0
63226;D-220793;5.40;50
63230;D-205447;;0
63234;D-216064;7.43;50
63241;PD4461-23;;0
63259;D-229359;;0
63261;D-218841;5.46;8
63267;D-219174;;0
63278;D-229337;7.57;0
63281;D-216563;;0
63298;D-230693;4.21;50
63306;D-223216;5.98;3
63310;D-229333;10.00;0
63313;D-229326;7.34;2
63318;D-195930;2.91;50
63327;D-219234;2.68;0
63335;D-227516;;0
63343;D-203237;4.44;6
63345;D-230660;6.05;21
63347;D-201702;4.15;0
63351;D-208886;11.20;0
63367;D31-22753;5.17;48
63370;PD5513-21;10.20;1
